token,symbol,expiry,freeze_qty,is_cas_enabled
73872,NIFTY29SEP2622150PE,29SEP2026,1801,False
73875,NIFTY29SEP2622250CE,29SEP2026,1801,False
73881,NIFTY29SEP2622400CE,29SEP2026,1801,False
73887,NIFTY29SEP2622600CE,29SEP2026,1801,False
73924,NIFTY29SEP2623300PE,29SEP2026,1801,False
73927,NIFTY29SEP2623400CE,29SEP2026,1801,False
73964,NIFTY29SEP2623450CE,29SEP2026,1801,False
74048,NIFTY29SEP2623850CE,29SEP2026,1801,False
74067,NIFTY29SEP2624150PE,29SEP2026,1801,False
74367,NIFTY29SEP2625050PE,29SEP2026,1801,False
74391,NIFTY29SEP2625400CE,29SEP2026,1801,False
74406,NIFTY29SEP2625550PE,29SEP2026,1801,False
74414,NIFTY29SEP2625650CE,29SEP2026,1801,False
74416,NIFTY29SEP2625700CE,29SEP2026,1801,False
74494,NIFTY29SEP2626800PE,29SEP2026,1801,False
74506,NIFTY29SEP2627150PE,29SEP2026,1801,False
74641,NIFTY24JUN3118000CE,24JUN2031,1801,False
74645,NIFTY24JUN3121000CE,24JUN2031,1801,False
74646,NIFTY24JUN3121000PE,24JUN2031,1801,False
74649,NIFTY24JUN3124000CE,24JUN2031,1801,False
74657,NIFTY24JUN3130000CE,24JUN2031,1801,False
55283,NIFTY29SEP2619500PE,29SEP2026,1801,False
55287,NIFTY29SEP2625500PE,29SEP2026,1801,False
55333,NIFTY29DEC2631500PE,29DEC2026,1801,False
55376,NIFTY29JUN2725500CE,29JUN2027,1801,False
55431,NIFTY28DEC2731500PE,28DEC2027,1801,False
55469,NIFTY27JUN2816500PE,27JUN2028,1801,False
55478,NIFTY27JUN2828500CE,27JUN2028,1801,False
55479,NIFTY27JUN2828500PE,27JUN2028,1801,False
55521,NIFTY26DEC2822500PE,26DEC2028,1801,False
55522,NIFTY26DEC2825500CE,26DEC2028,1801,False
55526,NIFTY26DEC2831500CE,26DEC2028,1801,False
55561,NIFTY26JUN2922500PE,26JUN2029,1801,False
55607,NIFTY24DEC2928500PE,24DEC2029,1801,False
55640,NIFTY25JUN3016500CE,25JUN2030,1801,False
55645,NIFTY25JUN3022500PE,25JUN2030,1801,False
55703,NIFTY31DEC3021000PE,31DEC2030,1801,False
55756,NIFTY31DEC3025500CE,31DEC2030,1801,False
51318,NIFTY27OCT2622250CE,27OCT2026,1801,False
51319,NIFTY27OCT2622250PE,27OCT2026,1801,False
51324,NIFTY27OCT2622350CE,27OCT2026,1801,False
51326,NIFTY27OCT2622400CE,27OCT2026,1801,False
51349,NIFTY27OCT2622900PE,27OCT2026,1801,False
51367,NIFTY27OCT2623350PE,27OCT2026,1801,False
51351,NIFTY27OCT2622950PE,27OCT2026,1801,False
51375,NIFTY27OCT2623550PE,27OCT2026,1801,False
51385,NIFTY27OCT2623800PE,27OCT2026,1801,False
51417,NIFTY27OCT2624450PE,27OCT2026,1801,False
51445,NIFTY27OCT2625100PE,27OCT2026,1801,False
51452,NIFTY27OCT2625300CE,27OCT2026,1801,False
51476,NIFTY27OCT2625650CE,27OCT2026,1801,False
51481,NIFTY27OCT2625750PE,27OCT2026,1801,False
51486,NIFTY27OCT2625900CE,27OCT2026,1801,False
51497,NIFTY27OCT2626150PE,27OCT2026,1801,False
51500,NIFTY27OCT2626250CE,27OCT2026,1801,False
51517,NIFTY27OCT2626650PE,27OCT2026,1801,False
51521,NIFTY27OCT2626750PE,27OCT2026,1801,False
51525,NIFTY27OCT2626850PE,27OCT2026,1801,False
51540,NIFTY27OCT2627200CE,27OCT2026,1801,False
53628,NIFTY28DEC2726000CE,28DEC2027,1801,False
80275,NIFTY30MAR2725500PE,30MAR2027,1801,False
86139,NIFTY27JUN2818000CE,27JUN2028,1801,False
55280,NIFTY29SEP2616500CE,29SEP2026,1801,False
55332,NIFTY29DEC2631500CE,29DEC2026,1801,False
55375,NIFTY29JUN2722500PE,29JUN2027,1801,False
55428,NIFTY28DEC2728500CE,28DEC2027,1801,False
55527,NIFTY26DEC2831500PE,26DEC2028,1801,False
55562,NIFTY26JUN2925500CE,26JUN2029,1801,False
55563,NIFTY26JUN2925500PE,26JUN2029,1801,False
55604,NIFTY24DEC2925500CE,24DEC2029,1801,False
55606,NIFTY24DEC2928500CE,24DEC2029,1801,False
55641,NIFTY25JUN3016500PE,25JUN2030,1801,False
55644,NIFTY25JUN3022500CE,25JUN2030,1801,False
55648,NIFTY25JUN3028500CE,25JUN2030,1801,False
55696,NIFTY31DEC3016500CE,31DEC2030,1801,False
55701,NIFTY31DEC3019500PE,31DEC2030,1801,False
55762,NIFTY31DEC3030000CE,31DEC2030,1801,False
89636,NIFTY26JUN2927000CE,26JUN2029,1801,False
89637,NIFTY26JUN2927000PE,26JUN2029,1801,False
58639,NIFTY29DEC2617000PE,29DEC2026,1801,False
60905,NIFTY25JUN3024000PE,25JUN2030,1801,False
60939,NIFTY25JUN3030000PE,25JUN2030,1801,False
61148,NIFTY25AUG2621200CE,25AUG2026,1801,False
61333,NIFTY25AUG2621550PE,25AUG2026,1801,False
61338,NIFTY25AUG2621700CE,25AUG2026,1801,False
61354,NIFTY25AUG2622050CE,25AUG2026,1801,False
61367,NIFTY25AUG2622200PE,25AUG2026,1801,False
61390,NIFTY24DEC2918000CE,24DEC2029,1801,False
61402,NIFTY25AUG2622600PE,25AUG2026,1801,False
61426,NIFTY25AUG2622950CE,25AUG2026,1801,False
61427,NIFTY25AUG2622950PE,25AUG2026,1801,False
61430,NIFTY25AUG2623050CE,25AUG2026,1801,False
61530,NIFTY25AUG2623700CE,25AUG2026,1801,False
61534,NIFTY25AUG2623800CE,25AUG2026,1801,False
61587,NIFTY25AUG2623950CE,25AUG2026,1801,False
61646,NIFTY25AUG2624150PE,25AUG2026,1801,False
61726,NIFTY25AUG2624400PE,25AUG2026,1801,False
61776,NIFTY25AUG2624600PE,25AUG2026,1801,False
61846,NIFTY25AUG2624800PE,25AUG2026,1801,False
61865,NIFTY25AUG2624950CE,25AUG2026,1801,False
61897,NIFTY25AUG2625000CE,25AUG2026,1801,False
55767,NIFTY31DEC3033000PE,31DEC2030,1801,False
89625,NIFTY26JUN2921000PE,26JUN2029,1801,False
89649,NIFTY26JUN2933000PE,26JUN2029,1801,False
58643,NIFTY29DEC2619000PE,29DEC2026,1801,False
58635,NIFTY29DEC2615000PE,29DEC2026,1801,False
71506,NIFTY29DEC2626000PE,29DEC2026,1801,False
71547,NIFTY29JUN2718000CE,29JUN2027,1801,False
71553,NIFTY29JUN2721000CE,29JUN2027,1801,False
61208,NIFTY25AUG2621450PE,25AUG2026,1801,False
61356,NIFTY25AUG2622100CE,25AUG2026,1801,False
61403,NIFTY25AUG2622650CE,25AUG2026,1801,False
73848,NIFTY29SEP2621700PE,29SEP2026,1801,False
61422,NIFTY25AUG2622850CE,25AUG2026,1801,False
61431,NIFTY25AUG2623050PE,25AUG2026,1801,False
61468,NIFTY25AUG2623400CE,25AUG2026,1801,False
61609,NIFTY25AUG2624050PE,25AUG2026,1801,False
73852,NIFTY29SEP2621800CE,29SEP2026,1801,False
73876,NIFTY29SEP2622250PE,29SEP2026,1801,False
61610,NIFTY25AUG2624100CE,25AUG2026,1801,False
61720,NIFTY25AUG2624400CE,25AUG2026,1801,False
61734,NIFTY25AUG2624500CE,25AUG2026,1801,False
61779,NIFTY24DEC2926000PE,24DEC2029,1801,False
73880,NIFTY29SEP2622350PE,29SEP2026,1801,False
73885,NIFTY29SEP2622550CE,29SEP2026,1801,False
73893,NIFTY29SEP2622750CE,29SEP2026,1801,False
73909,NIFTY29SEP2623150PE,29SEP2026,1801,False
61797,NIFTY25AUG2624750CE,25AUG2026,1801,False
61856,NIFTY25AUG2624850PE,25AUG2026,1801,False
61922,NIFTY25AUG2625150PE,25AUG2026,1801,False
61974,NIFTY25AUG2625450PE,25AUG2026,1801,False
62002,NIFTY25AUG2625850CE,25AUG2026,1801,False
62037,NIFTY25AUG2625950PE,25AUG2026,1801,False
62038,NIFTY25AUG2626000CE,25AUG2026,1801,False
73994,NIFTY29SEP2623500PE,29SEP2026,1801,False
74112,NIFTY29SEP2624350CE,29SEP2026,1801,False
62234,NIFTY25AUG2627050CE,25AUG2026,1801,False
62039,NIFTY25AUG2626000PE,25AUG2026,1801,False
62066,NIFTY25AUG2626300CE,25AUG2026,1801,False
62101,NIFTY25AUG2626350CE,25AUG2026,1801,False
74354,NIFTY29SEP2624700PE,29SEP2026,1801,False
62238,NIFTY25AUG2627150CE,25AUG2026,1801,False
62245,NIFTY25AUG2627200PE,25AUG2026,1801,False
74363,NIFTY29SEP2624950CE,29SEP2026,1801,False
74368,NIFTY29SEP2625100CE,29SEP2026,1801,False
74426,NIFTY29SEP2625900CE,29SEP2026,1801,False
74463,NIFTY29SEP2626150CE,29SEP2026,1801,False
74480,NIFTY29SEP2626450PE,29SEP2026,1801,False
74497,NIFTY29SEP2626900CE,29SEP2026,1801,False
74648,NIFTY24JUN3122500PE,24JUN2031,1801,False
74651,NIFTY24JUN3125500CE,24JUN2031,1801,False
74653,NIFTY24JUN3127000CE,24JUN2031,1801,False
65127,NIFTY04AUG2621600PE,04AUG2026,1801,False
65371,NIFTY04AUG2622000PE,04AUG2026,1801,False
65436,NIFTY04AUG2622550PE,04AUG2026,1801,False
65439,NIFTY04AUG2622600PE,04AUG2026,1801,False
65441,NIFTY04AUG2622650CE,04AUG2026,1801,False
65448,NIFTY04AUG2622800PE,04AUG2026,1801,False
65520,NIFTY04AUG2623050PE,04AUG2026,1801,False
65524,NIFTY04AUG2623150PE,04AUG2026,1801,False
65525,NIFTY04AUG2623200CE,04AUG2026,1801,False
65530,NIFTY04AUG2623300PE,04AUG2026,1801,False
65533,NIFTY04AUG2623400CE,04AUG2026,1801,False
65692,NIFTY04AUG2623950PE,04AUG2026,1801,False
65695,NIFTY04AUG2624050CE,04AUG2026,1801,False
65697,NIFTY04AUG2624100CE,04AUG2026,1801,False
65698,NIFTY04AUG2624100PE,04AUG2026,1801,False
65699,NIFTY04AUG2624150CE,04AUG2026,1801,False
65879,NIFTY04AUG2624650CE,04AUG2026,1801,False
65891,NIFTY04AUG2624750CE,04AUG2026,1801,False
65893,NIFTY29SEP2621000CE,29SEP2026,1801,False
65900,NIFTY29SEP2624000CE,29SEP2026,1801,False
65904,NIFTY29SEP2626000CE,29SEP2026,1801,False
65927,NIFTY04AUG2625200PE,04AUG2026,1801,False
65933,NIFTY04AUG2625300PE,04AUG2026,1801,False
66008,NIFTY04AUG2625800CE,04AUG2026,1801,False
66072,NIFTY04AUG2626350CE,04AUG2026,1801,False
66073,NIFTY04AUG2626350PE,04AUG2026,1801,False
66093,NIFTY04AUG2626850PE,04AUG2026,1801,False
67775,NIFTY26DEC2820000PE,26DEC2028,1801,False
89624,NIFTY26JUN2921000CE,26JUN2029,1801,False
61934,NIFTY25AUG2625250PE,25AUG2026,1801,False
61943,NIFTY25AUG2625300CE,25AUG2026,1801,False
61944,NIFTY25AUG2625300PE,25AUG2026,1801,False
61953,NIFTY25AUG2625350CE,25AUG2026,1801,False
61955,NIFTY25AUG2625400CE,25AUG2026,1801,False
61956,NIFTY25AUG2625400PE,25AUG2026,1801,False
61983,NIFTY25AUG2625700CE,25AUG2026,1801,False
62000,NIFTY25AUG2625800PE,25AUG2026,1801,False
62007,NIFTY24DEC2933000PE,24DEC2029,1801,False
62043,NIFTY25AUG2626050CE,25AUG2026,1801,False
62044,NIFTY25AUG2626050PE,25AUG2026,1801,False
62068,NIFTY25AUG2626300PE,25AUG2026,1801,False
62117,NIFTY25AUG2626400CE,25AUG2026,1801,False
62230,NIFTY25AUG2627000PE,25AUG2026,1801,False
65411,NIFTY04AUG2622050CE,04AUG2026,1801,False
65416,NIFTY04AUG2622150PE,04AUG2026,1801,False
65417,NIFTY04AUG2622200CE,04AUG2026,1801,False
65419,NIFTY04AUG2622250CE,04AUG2026,1801,False
65431,NIFTY04AUG2622450CE,04AUG2026,1801,False
65435,NIFTY04AUG2622550CE,04AUG2026,1801,False
65673,NIFTY04AUG2623500PE,04AUG2026,1801,False
65675,NIFTY04AUG2623550PE,04AUG2026,1801,False
65678,NIFTY04AUG2623650CE,04AUG2026,1801,False
65684,NIFTY04AUG2623800CE,04AUG2026,1801,False
65854,NIFTY04AUG2624400CE,04AUG2026,1801,False
65858,NIFTY04AUG2624450CE,04AUG2026,1801,False
65880,NIFTY04AUG2624650PE,04AUG2026,1801,False
65881,NIFTY29SEP2615000CE,29SEP2026,1801,False
65897,NIFTY04AUG2624800PE,04AUG2026,1801,False
65913,NIFTY04AUG2624900PE,04AUG2026,1801,False
65916,NIFTY04AUG2625000CE,04AUG2026,1801,False
65922,NIFTY04AUG2625150CE,04AUG2026,1801,False
65930,NIFTY29SEP2633000PE,29SEP2026,1801,False
65932,NIFTY04AUG2625300CE,04AUG2026,1801,False
65999,NIFTY04AUG2625650PE,04AUG2026,1801,False
66006,NIFTY04AUG2625750CE,04AUG2026,1801,False
66061,NIFTY04AUG2626100PE,04AUG2026,1801,False
66071,NIFTY04AUG2626300PE,04AUG2026,1801,False
66094,NIFTY04AUG2626900CE,04AUG2026,1801,False
66098,NIFTY04AUG2627000CE,04AUG2026,1801,False
66100,NIFTY04AUG2627050CE,04AUG2026,1801,False
66101,NIFTY04AUG2627050PE,04AUG2026,1801,False
67777,NIFTY26DEC2821000PE,26DEC2028,1801,False
67795,NIFTY26DEC2830000PE,26DEC2028,1801,False
80267,NIFTY30MAR2719500PE,30MAR2027,1801,False
80272,NIFTY30MAR2724000CE,30MAR2027,1801,False
80274,NIFTY30MAR2725500CE,30MAR2027,1801,False
80276,NIFTY30MAR2727000CE,30MAR2027,1801,False
80312,NIFTY30MAR2731500PE,30MAR2027,1801,False
80314,NIFTY30MAR2733000PE,30MAR2027,1801,False
71503,NIFTY29DEC2625000CE,29DEC2026,1801,False
71549,NIFTY29JUN2719000CE,29JUN2027,1801,False
71550,NIFTY29JUN2719000PE,29JUN2027,1801,False
86151,NIFTY27JUN2824000CE,27JUN2028,1801,False
73805,NIFTY29SEP2621600CE,29SEP2026,1801,False
73831,NIFTY29SEP2621650CE,29SEP2026,1801,False
73851,NIFTY29SEP2621750PE,29SEP2026,1801,False
73859,NIFTY29SEP2621950CE,29SEP2026,1801,False
73866,NIFTY29SEP2622000PE,29SEP2026,1801,False
73874,NIFTY29SEP2622200PE,29SEP2026,1801,False
73898,NIFTY29SEP2622850PE,29SEP2026,1801,False
73905,NIFTY29SEP2623050PE,29SEP2026,1801,False
73908,NIFTY29SEP2623150CE,29SEP2026,1801,False
73910,NIFTY29SEP2623200CE,29SEP2026,1801,False
73982,NIFTY29SEP2623450PE,29SEP2026,1801,False
73995,NIFTY29SEP2623550CE,29SEP2026,1801,False
74046,NIFTY29SEP2623800PE,29SEP2026,1801,False
74068,NIFTY29SEP2624200CE,29SEP2026,1801,False
74083,NIFTY29SEP2624200PE,29SEP2026,1801,False
74098,NIFTY29SEP2624250PE,29SEP2026,1801,False
74350,NIFTY29SEP2624600PE,29SEP2026,1801,False
74361,NIFTY29SEP2624900CE,29SEP2026,1801,False
74423,NIFTY29SEP2625850PE,29SEP2026,1801,False
74433,NIFTY29SEP2625950PE,29SEP2026,1801,False
74465,NIFTY29SEP2626200CE,29SEP2026,1801,False
74472,NIFTY29SEP2626300PE,29SEP2026,1801,False
74479,NIFTY29SEP2626450CE,29SEP2026,1801,False
74481,NIFTY29SEP2626500CE,29SEP2026,1801,False
74486,NIFTY29SEP2626600PE,29SEP2026,1801,False
74491,NIFTY29SEP2626750CE,29SEP2026,1801,False
74496,NIFTY29SEP2626850PE,29SEP2026,1801,False
74508,NIFTY29SEP2627200PE,29SEP2026,1801,False
74642,NIFTY24JUN3118000PE,24JUN2031,1801,False
74656,NIFTY24JUN3128500PE,24JUN2031,1801,False
74660,NIFTY24JUN3130000PE,24JUN2031,1801,False
89612,NIFTY26JUN2918000CE,26JUN2029,1801,False
80268,NIFTY30MAR2721000CE,30MAR2027,1801,False
86140,NIFTY27JUN2818000PE,27JUN2028,1801,False
86148,NIFTY27JUN2822000PE,27JUN2028,1801,False
86152,NIFTY27JUN2824000PE,27JUN2028,1801,False
86164,NIFTY27JUN2827000PE,27JUN2028,1801,False
89631,NIFTY26JUN2924000PE,26JUN2029,1801,False
89642,NIFTY26JUN2930000CE,26JUN2029,1801,False
71501,NIFTY29DEC2624000CE,29DEC2026,1801,False
71554,NIFTY29JUN2721000PE,29JUN2027,1801,False
73833,NIFTY29SEP2621700CE,29SEP2026,1801,False
73871,NIFTY29SEP2622150CE,29SEP2026,1801,False
73883,NIFTY29SEP2622450CE,29SEP2026,1801,False
73889,NIFTY29SEP2622650CE,29SEP2026,1801,False
73907,NIFTY29SEP2623100PE,29SEP2026,1801,False
73922,NIFTY29SEP2623250PE,29SEP2026,1801,False
74011,NIFTY29SEP2623750PE,29SEP2026,1801,False
74065,NIFTY29SEP2624100PE,29SEP2026,1801,False
74114,NIFTY29SEP2624400CE,29SEP2026,1801,False
74289,NIFTY29SEP2624600CE,29SEP2026,1801,False
74365,NIFTY29SEP2625000CE,29SEP2026,1801,False
74366,NIFTY29SEP2625050CE,29SEP2026,1801,False
74385,NIFTY29SEP2625250PE,29SEP2026,1801,False
74395,NIFTY29SEP2625450CE,29SEP2026,1801,False
74420,NIFTY29SEP2625800CE,29SEP2026,1801,False
74432,NIFTY29SEP2625950CE,29SEP2026,1801,False
74483,NIFTY29SEP2626550CE,29SEP2026,1801,False
74484,NIFTY29SEP2626550PE,29SEP2026,1801,False
74499,NIFTY29SEP2626950CE,29SEP2026,1801,False
80271,NIFTY30MAR2722500PE,30MAR2027,1801,False
80277,NIFTY30MAR2727000PE,30MAR2027,1801,False
80311,NIFTY30MAR2731500CE,30MAR2027,1801,False
86146,NIFTY27JUN2821000PE,27JUN2028,1801,False
89635,NIFTY26JUN2926000PE,26JUN2029,1801,False
40879,NIFTY11AUG2621600CE,11AUG2026,1801,False
40897,NIFTY11AUG2621850CE,11AUG2026,1801,False
40907,NIFTY11AUG2622000CE,11AUG2026,1801,False
40917,NIFTY11AUG2622250CE,11AUG2026,1801,False
40929,NIFTY11AUG2622500CE,11AUG2026,1801,False
40941,NIFTY11AUG2622800CE,11AUG2026,1801,False
40946,NIFTY11AUG2622900PE,11AUG2026,1801,False
40955,NIFTY11AUG2623150CE,11AUG2026,1801,False
40968,NIFTY11AUG2623450PE,11AUG2026,1801,False
40969,NIFTY11AUG2623500CE,11AUG2026,1801,False
40985,NIFTY11AUG2623850CE,11AUG2026,1801,False
40989,NIFTY11AUG2623950CE,11AUG2026,1801,False
40990,NIFTY11AUG2623950PE,11AUG2026,1801,False
41017,NIFTY11AUG2624650CE,11AUG2026,1801,False
41024,NIFTY11AUG2624700PE,11AUG2026,1801,False
41029,NIFTY11AUG2624850CE,11AUG2026,1801,False
41030,NIFTY11AUG2624850PE,11AUG2026,1801,False
41037,NIFTY11AUG2625000CE,11AUG2026,1801,False
41047,NIFTY11AUG2625250CE,11AUG2026,1801,False
41058,NIFTY11AUG2625500PE,11AUG2026,1801,False
41068,NIFTY11AUG2625700PE,11AUG2026,1801,False
41074,NIFTY11AUG2625850PE,11AUG2026,1801,False
41097,NIFTY11AUG2626250CE,11AUG2026,1801,False
41116,NIFTY11AUG2626600PE,11AUG2026,1801,False
41121,NIFTY11AUG2626750CE,11AUG2026,1801,False
41122,NIFTY11AUG2626750PE,11AUG2026,1801,False
41139,NIFTY11AUG2627100CE,11AUG2026,1801,False
42136,NIFTY29DEC2631000CE,29DEC2026,1801,False
45003,NIFTY18AUG2622300CE,18AUG2026,1801,False
45016,NIFTY18AUG2622500PE,18AUG2026,1801,False
45033,NIFTY18AUG2622900CE,18AUG2026,1801,False
45042,NIFTY18AUG2623000PE,18AUG2026,1801,False
45044,NIFTY18AUG2623050PE,18AUG2026,1801,False
45048,NIFTY18AUG2623150PE,18AUG2026,1801,False
45052,NIFTY18AUG2623250CE,18AUG2026,1801,False
45057,NIFTY18AUG2623350PE,18AUG2026,1801,False
45069,NIFTY18AUG2623600CE,18AUG2026,1801,False
45080,NIFTY18AUG2623850CE,18AUG2026,1801,False
45081,NIFTY18AUG2623850PE,18AUG2026,1801,False
45084,NIFTY18AUG2623950CE,18AUG2026,1801,False
45091,NIFTY18AUG2624000PE,18AUG2026,1801,False
45121,NIFTY18AUG2624650PE,18AUG2026,1801,False
45123,NIFTY18AUG2624700PE,18AUG2026,1801,False
45132,NIFTY18AUG2624750CE,18AUG2026,1801,False
45142,NIFTY18AUG2624850CE,18AUG2026,1801,False
45147,NIFTY18AUG2624950PE,18AUG2026,1801,False
45193,NIFTY18AUG2625800PE,18AUG2026,1801,False
45195,NIFTY18AUG2625850PE,18AUG2026,1801,False
45205,NIFTY18AUG2626050PE,18AUG2026,1801,False
45209,NIFTY18AUG2626150PE,18AUG2026,1801,False
45220,NIFTY18AUG2626300PE,18AUG2026,1801,False
45225,NIFTY18AUG2626350CE,18AUG2026,1801,False
45226,NIFTY18AUG2626350PE,18AUG2026,1801,False
45251,NIFTY18AUG2626800CE,18AUG2026,1801,False
45262,NIFTY18AUG2627000PE,18AUG2026,1801,False
45269,NIFTY18AUG2627150PE,18AUG2026,1801,False
45271,NIFTY18AUG2627200PE,18AUG2026,1801,False
46914,NIFTY01SEP2622200PE,01SEP2026,1801,False
46916,NIFTY01SEP2622250PE,01SEP2026,1801,False
46926,NIFTY01SEP2622500PE,01SEP2026,1801,False
46928,NIFTY01SEP2622550PE,01SEP2026,1801,False
46936,NIFTY01SEP2622750PE,01SEP2026,1801,False
46950,NIFTY01SEP2623100PE,01SEP2026,1801,False
46956,NIFTY01SEP2623250PE,01SEP2026,1801,False
46959,NIFTY01SEP2623350CE,01SEP2026,1801,False
46962,NIFTY01SEP2623400PE,01SEP2026,1801,False
46983,NIFTY01SEP2623950CE,01SEP2026,1801,False
46988,NIFTY01SEP2624050PE,01SEP2026,1801,False
47004,NIFTY01SEP2624450PE,01SEP2026,1801,False
47006,NIFTY01SEP2624500PE,01SEP2026,1801,False
47010,NIFTY01SEP2624600PE,01SEP2026,1801,False
47024,NIFTY01SEP2624950PE,01SEP2026,1801,False
47025,NIFTY01SEP2625000CE,01SEP2026,1801,False
47043,NIFTY01SEP2625450CE,01SEP2026,1801,False
47055,NIFTY01SEP2625750CE,01SEP2026,1801,False
47062,NIFTY01SEP2625900PE,01SEP2026,1801,False
47069,NIFTY01SEP2626100CE,01SEP2026,1801,False
47084,NIFTY01SEP2626450PE,01SEP2026,1801,False
47088,NIFTY01SEP2626550PE,01SEP2026,1801,False
47103,NIFTY01SEP2626800PE,01SEP2026,1801,False
47115,NIFTY01SEP2627100PE,01SEP2026,1801,False
50547,NIFTY29DEC2628000CE,29DEC2026,1801,False
50979,NIFTY29DEC2627000PE,29DEC2026,1801,False
51325,NIFTY27OCT2622350PE,27OCT2026,1801,False
51332,NIFTY27OCT2622550CE,27OCT2026,1801,False
51333,NIFTY27OCT2622550PE,27OCT2026,1801,False
51346,NIFTY27OCT2622850CE,27OCT2026,1801,False
51352,NIFTY27OCT2623000CE,27OCT2026,1801,False
51366,NIFTY27OCT2623350CE,27OCT2026,1801,False
51373,NIFTY27OCT2623500PE,27OCT2026,1801,False
51397,NIFTY27OCT2624050PE,27OCT2026,1801,False
51401,NIFTY27OCT2624150PE,27OCT2026,1801,False
51449,NIFTY27OCT2625200PE,27OCT2026,1801,False
51450,NIFTY27OCT2625250CE,27OCT2026,1801,False
51453,NIFTY27OCT2625300PE,27OCT2026,1801,False
51457,NIFTY27OCT2625400PE,27OCT2026,1801,False
51459,NIFTY27OCT2625450PE,27OCT2026,1801,False
51470,NIFTY27OCT2625550CE,27OCT2026,1801,False
51489,NIFTY27OCT2625950PE,27OCT2026,1801,False
51492,NIFTY27OCT2626050CE,27OCT2026,1801,False
51493,NIFTY27OCT2626050PE,27OCT2026,1801,False
51499,NIFTY27OCT2626200PE,27OCT2026,1801,False
51510,NIFTY27OCT2626500CE,27OCT2026,1801,False
51511,NIFTY27OCT2626500PE,27OCT2026,1801,False
51512,NIFTY27OCT2626550CE,27OCT2026,1801,False
51514,NIFTY27OCT2626600CE,27OCT2026,1801,False
53604,NIFTY28DEC2718000PE,28DEC2027,1801,False
53615,NIFTY28DEC2721000PE,28DEC2027,1801,False
53630,NIFTY28DEC2726000PE,28DEC2027,1801,False
53631,NIFTY28DEC2727000CE,28DEC2027,1801,False
55282,NIFTY29SEP2619500CE,29SEP2026,1801,False
55286,NIFTY29SEP2625500CE,29SEP2026,1801,False
55326,NIFTY29DEC2622500CE,29DEC2026,1801,False
55368,NIFTY29JUN2716500CE,29JUN2027,1801,False
55427,NIFTY28DEC2725500PE,28DEC2027,1801,False
55429,NIFTY28DEC2728500PE,28DEC2027,1801,False
55430,NIFTY28DEC2731500CE,28DEC2027,1801,False
55517,NIFTY26DEC2816500PE,26DEC2028,1801,False
55564,NIFTY26JUN2928500CE,26JUN2029,1801,False
55565,NIFTY26JUN2928500PE,26JUN2029,1801,False
55599,NIFTY24DEC2916500PE,24DEC2029,1801,False
55646,NIFTY25JUN3025500CE,25JUN2030,1801,False
55649,NIFTY25JUN3028500PE,25JUN2030,1801,False
55698,NIFTY31DEC3018000CE,31DEC2030,1801,False
55700,NIFTY31DEC3019500CE,31DEC2030,1801,False
55759,NIFTY31DEC3027000PE,31DEC2030,1801,False
58633,NIFTY29DEC2614000PE,29DEC2026,1801,False
58636,NIFTY29DEC2616000CE,29DEC2026,1801,False
58640,NIFTY29DEC2618000CE,29DEC2026,1801,False
58644,NIFTY29DEC2620000CE,29DEC2026,1801,False
61337,NIFTY25AUG2621650PE,25AUG2026,1801,False
61375,NIFTY24DEC2915000PE,24DEC2029,1801,False
61397,NIFTY25AUG2622500CE,25AUG2026,1801,False
61398,NIFTY25AUG2622500PE,25AUG2026,1801,False
61429,NIFTY25AUG2623000PE,25AUG2026,1801,False
61440,NIFTY25AUG2623150CE,25AUG2026,1801,False
61445,NIFTY25AUG2623200CE,25AUG2026,1801,False
61454,NIFTY25AUG2623250PE,25AUG2026,1801,False
61517,NIFTY25AUG2623600CE,25AUG2026,1801,False
61531,NIFTY25AUG2623700PE,25AUG2026,1801,False
61536,NIFTY25AUG2623850CE,25AUG2026,1801,False
61586,NIFTY25AUG2623900PE,25AUG2026,1801,False
61623,NIFTY25AUG2624150CE,25AUG2026,1801,False
61660,NIFTY24DEC2921000PE,24DEC2029,1801,False
61670,NIFTY25AUG2624200PE,25AUG2026,1801,False
61703,NIFTY25AUG2624300PE,25AUG2026,1801,False
61717,NIFTY25AUG2624350CE,25AUG2026,1801,False
61774,NIFTY25AUG2624550PE,25AUG2026,1801,False
61798,NIFTY25AUG2624750PE,25AUG2026,1801,False
61857,NIFTY25AUG2624900CE,25AUG2026,1801,False
61984,NIFTY25AUG2625700PE,25AUG2026,1801,False
62003,NIFTY25AUG2625850PE,25AUG2026,1801,False
62036,NIFTY25AUG2625950CE,25AUG2026,1801,False
62221,NIFTY25AUG2626850PE,25AUG2026,1801,False
62222,NIFTY25AUG2626900CE,25AUG2026,1801,False
62229,NIFTY25AUG2627000CE,25AUG2026,1801,False
65126,NIFTY04AUG2621600CE,04AUG2026,1801,False
65161,NIFTY04AUG2621650PE,04AUG2026,1801,False
65165,NIFTY04AUG2621700PE,04AUG2026,1801,False
65167,NIFTY04AUG2621750PE,04AUG2026,1801,False
65219,NIFTY04AUG2621850PE,04AUG2026,1801,False
65415,NIFTY04AUG2622150CE,04AUG2026,1801,False
65424,NIFTY04AUG2622300PE,04AUG2026,1801,False
65429,NIFTY04AUG2622400CE,04AUG2026,1801,False
65446,NIFTY04AUG2622750PE,04AUG2026,1801,False
